06/18/2020 10:01:38
Tempo T_f_e T_f_s AR AR T_q_e T_q_s Corrente_P_f Corrente_P_q Corrente_P_RESERVA Corrente_eletromag_f Corrente_eletromag_q AR AR T_1 T_2 T_3 T_4 T_5 T_6 T_7 T_8 T_9 T_10 T_11 T_12 T_13 T_14 T_15 T_16 Velocidade_f_(m/s) Vazao_f_(L/s) q_f_(W) AR AR AR Velocidade_q_(m/s) Vazao_q_(L/s) q_q_(W) DeltaP_q_(Pa) DeltaP_f_(Pa) DeltaP_f_(Psi) AR
31,601000  	17,192261  	34,448115  	22,287768  	357,439972  	70,610287  	63,195249  	0,004498  	0,006328  	0,003961  	0,004117  	0,004251  	0,000000  	-0,000000  	23,294511  	20,052399  	21,054627  	22,658381  	28,117335  	26,615276  	28,074419  	29,106370  	34,979186  	33,629396  	37,150370  	57,443860  	24,546575  	23,937263  	25,291014  	62,058723  	0,101456  	0,051408  	-3710,785787  	12631,414476  	-0,036571  	-0,049999  	0,225015  	0,114017  	-3,539170  	4995,549116  	11655,961449  	1,690554  	-0,047950  
32,602000  	17,203727  	34,441151  	22,288444  	956,927186  	70,614774  	63,191768  	0,004480  	0,006343  	0,003966  	0,004051  	0,004247  	-0,000001  	-0,000000  	23,299877  	20,066565  	21,056553  	22,668848  	28,132091  	26,623463  	28,087158  	29,121002  	34,991435  	33,639939  	37,162097  	57,441609  	24,566120  	23,936281  	25,301027  	62,062542  	0,047921  	0,024282  	-1750,850002  	22588,498024  	-0,022205  	-0,050011  	0,222182  	0,112581  	-3,498371  	5028,305995  	11258,245368  	1,632870  	-0,047961  
33,599000  	17,217522  	34,432831  	22,287431  	-242,047242  	70,620163  	63,180423  	0,004488  	0,006317  	0,003963  	0,004111  	0,004222  	-0,000000  	-0,000000  	23,294571  	20,070521  	21,063598  	22,662643  	28,123167  	26,632397  	28,096871  	29,131699  	34,996397  	33,641037  	37,157948  	57,438221  	24,559762  	23,931812  	25,295808  	62,056514  	0,096385  	0,048839  	-3517,029720  	-27019,826517  	-0,103720  	-0,050003  	0,202288  	0,102501  	-3,192296  	4971,825617  	11446,924843  	1,660236  	-0,047954  
34,600000  	17,226106  	34,430674  	22,286632  	357,439972  	70,622905  	63,189747  	0,004498  	0,006327  	0,003964  	0,004093  	0,004264  	-0,000001  	-0,000000  	23,301467  	20,063424  	21,068048  	22,657545  	28,117764  	26,625232  	28,093635  	29,134903  	35,003586  	33,651255  	37,160543  	57,448490  	24,556683  	23,933109  	25,300977  	62,062673  	0,081832  	0,041465  	-2984,142186  	12633,637935  	-0,036578  	-0,050008  	0,234955  	0,119054  	-3,704549  	4993,777671  	11655,721372  	1,690519  	-0,047959  
35,602000  	17,240453  	34,432431  	22,285343  	1256,670793  	70,622780  	63,202118  	0,004497  	0,006328  	0,003965  	0,004093  	0,004255  	-0,000001  	-0,000000  	23,302944  	20,059874  	21,067876  	22,664206  	28,116737  	26,621021  	28,089724  	29,135467  	35,005701  	33,653821  	37,167022  	57,451396  	24,555874  	23,926389  	25,304734  	62,062980  	0,081880  	0,041489  	-2983,686923  	25628,405775  	-0,018558  	-0,050011  	0,228012  	0,115535  	-3,589032  	4996,751775  	11627,738259  	1,686461  	-0,047961  
36,601000  	17,252103  	34,432307  	22,283194  	1256,670793  	70,618605  	63,196896  	0,004489  	0,006320  	0,003961  	0,004101  	0,004240  	0,000000  	-0,000000  	23,299288  	20,062139  	21,059508  	22,655628  	28,116960  	26,610965  	28,083508  	29,124955  	34,994223  	33,633031  	37,168380  	57,441373  	24,555255  	23,920228  	25,299614  	62,056709  	0,088740  	0,044965  	-3231,458436  	25622,872735  	-0,018554  	-0,049999  	0,216600  	0,109753  	-3,409875  	4978,380106  	11462,854669  	1,662547  	-0,047951  
37,601000  	17,247842  	34,425898  	22,283654  	-242,047242  	70,618045  	63,196990  	0,004485  	0,006328  	0,003964  	0,004061  	0,004243  	-0,000000  	-0,000000  	23,299219  	20,061318  	21,060885  	22,662217  	28,124068  	26,616865  	28,078499  	29,117858  	34,993471  	33,627337  	37,165929  	57,440172  	24,559891  	23,918273  	25,307208  	62,061376  	0,055914  	0,028332  	-2035,856382  	-27019,062374  	-0,103718  	-0,050002  	0,219016  	0,110977  	-3,447614  	4995,263308  	11385,641614  	1,651348  	-0,047953  
38,603000  	17,246615  	34,428240  	22,283163  	357,439972  	70,620724  	63,208428  	0,004491  	0,006322  	0,003965  	0,004107  	0,004240  	0,000001  	-0,000000  	23,294371  	20,064204  	21,064959  	22,667099  	28,128594  	26,626533  	28,082578  	29,113446  	34,991643  	33,633450  	37,161443  	57,439167  	24,559228  	23,912420  	25,308446  	62,058723  	0,093535  	0,047395  	-3406,349531  	12629,944716  	-0,036567  	-0,049991  	0,216465  	0,109685  	-3,403447  	4983,744670  	11513,687480  	1,669919  	-0,047944  
39,599000  	17,252042  	34,431753  	22,282334  	1256,670793  	70,618637  	63,207278  	0,004497  	0,006331  	0,003965  	0,004121  	0,004246  	0,000001  	-0,000000  	23,284816  	20,064843  	21,058817  	22,663740  	28,120257  	26,620314  	28,085338  	29,110052  	34,988186  	33,633968  	37,152341  	57,431690  	24,558150  	23,896093  	25,299389  	62,055315  	0,104324  	0,052862  	-3798,824221  	25618,675041  	-0,018551  	-0,049990  	0,221004  	0,111985  	-3,474373  	5002,694322  	11634,601642  	1,687456  	-0,047943  
40,601000  	17,255659  	34,432123  	22,282641  	1256,670793  	70,612717  	63,194285  	0,004495  	0,006324  	0,003965  	0,004090  	0,004227  	-0,000001  	-0,000000  	23,289620  	20,066881  	21,057497  	22,665417  	28,115744  	26,618581  	28,089458  	29,121645  	34,993463  	33,634311  	37,151743  	57,430884  	24,568066  	23,901582  	25,304540  	62,056880  	0,079623  	0,040345  	-2898,821902  	25628,690609  	-0,018558  	-0,050012  	0,205942  	0,104352  	-3,240668  	4987,948315  	11593,647301  	1,681516  	-0,047961  
41,600000  	17,258142  	34,432307  	22,283532  	1256,670793  	70,606206  	63,195684  	0,004480  	0,006319  	0,003959  	0,004086  	0,004252  	-0,000000  	-0,000000  	23,292002  	20,066026  	21,057040  	22,656686  	28,115373  	26,616459  	28,085214  	29,125796  	34,993113  	33,637511  	37,157078  	57,434812  	24,567900  	23,911556  	25,312167  	62,051811  	0,075950  	0,038485  	-2764,748038  	25625,117177  	-0,018556  	-0,050004  	0,226154  	0,114594  	-3,554927  	4976,138209  	11268,858191  	1,634410  	-0,047955  
42,601000  	17,247596  	34,434588  	22,282181  	1256,670793  	70,600100  	63,195684  	0,004489  	0,006334  	0,003964  	0,004121  	0,004232  	0,000000  	-0,000000  	23,287520  	20,054637  	21,054833  	22,649009  	28,111156  	26,605248  	28,073614  	29,116308  	34,992616  	33,638697  	37,156525  	57,438545  	24,558497  	23,907043  	25,308767  	62,048539  	0,104857  	0,053132  	-3819,879704  	25623,080162  	-0,018554  	-0,049999  	0,209827  	0,106321  	-3,295567  	5008,035541  	11469,026065  	1,663442  	-0,047951  
43,601000  	17,232329  	34,444201  	22,282365  	357,439972  	70,596518  	63,191674  	0,004499  	0,006324  	0,003963  	0,004089  	0,004220  	-0,000000  	-0,000000  	23,293702  	20,048049  	21,059212  	22,659705  	28,113795  	26,605193  	28,073945  	29,113182  	34,997377  	33,634047  	37,161353  	57,440741  	24,558122  	23,914813  	25,307699  	62,052830  	0,078366  	0,039709  	-2858,968763  	12632,812638  	-0,036575  	-0,050004  	0,200352  	0,101520  	-3,146926  	4987,342034  	11675,443005  	1,693380  	-0,047955  
44,600000  	17,219331  	34,449316  	22,281874  	956,927186  	70,597016  	63,199943  	0,004496  	0,006331  	0,003963  	0,004103  	0,004227  	-0,000001  	-0,000000  	23,289126  	20,048056  	21,056097  	22,661402  	28,115190  	26,608369  	28,069463  	29,102591  	34,985966  	33,624892  	37,162929  	57,437260  	24,554622  	23,915743  	25,304940  	62,055600  	0,090087  	0,045648  	-3290,015402  	22586,788789  	-0,022203  	-0,050007  	0,206234  	0,104500  	-3,235921  	5003,017625  	11610,600986  	1,683975  	-0,047957  
45,603000  	17,208570  	34,445557  	22,281260  	57,696365  	70,598574  	63,200688  	0,004481  	0,006314  	0,003963  	0,004088  	0,004242  	-0,000000  	-0,000000  	23,287397  	20,055190  	21,056041  	22,663362  	28,115419  	26,615526  	28,070051  	29,106607  	34,980592  	33,623199  	37,154122  	57,436896  	24,563210  	23,919064  	25,303469  	62,058852  	0,078321  	0,039686  	-2861,487410  	1926,158283  	-0,054077  	-0,050001  	0,217648  	0,110284  	-3,415386  	4964,850198  	11300,160018  	1,638950  	-0,047952  
46,601000  	17,220710  	34,440257  	22,281628  	1256,670793  	70,597701  	63,204605  	0,004489  	0,006333  	0,003964  	0,004105  	0,004205  	0,000001  	-0,000000  	23,289454  	20,067706  	21,051545  	22,673739  	28,124806  	26,630787  	28,082145  	29,119017  	34,988931  	33,637753  	37,162912  	57,430026  	24,572602  	23,912614  	25,312854  	62,061737  	0,091895  	0,046564  	-3354,008526  	25615,783949  	-0,018549  	-0,049983  	0,188900  	0,095717  	-2,962338  	5007,768126  	11461,336534  	1,662326  	-0,047937  
47,600000  	17,241772  	34,442383  	22,281997  	357,439972  	70,607203  	63,194472  	0,004499  	0,006331  	0,003963  	0,004080  	0,004289  	-0,000001  	-0,000000  	23,290438  	20,070073  	21,059549  	22,663194  	28,120487  	26,630359  	28,088984  	29,124895  	34,994300  	33,647476  	37,155884  	57,440340  	24,577001  	23,897158  	25,319371  	62,054682  	0,071148  	0,036051  	-2593,923592  	12634,612764  	-0,036580  	-0,050012  	0,254973  	0,129197  	-4,009129  	5001,850339  	11685,561552  	1,694847  	-0,047961  
